id,name,description,tier,set,created_at,updated_at,gear_type,char_id,stat_id,role_id,gear_skill
367,Prism of Primary Colors,"[Technomagic of the Empire] Upon gaining the Light, increases own ATK by 3% and DMG to Non-Hero enemies by 1.2% for 20 sec. This effect can be stacked up to max 10 times.",T10,,2020-06-15 12:06:05.836528,2020-06-15 12:06:05.836528,9-UT,12,109,NULL,4
368,Cape of Justice,"[Cut Ground] Increases P.DMG target receives by 10% for 10 sec, and recovers own Mana by 400 per every hit enemy.",T10,,2020-06-15 12:06:16.914372,2020-06-15 12:06:16.914372,9-UT,13,109,NULL,1
369,Firm Determination,[Shield Strike] Reduces P.Crit Resistance of the affected enemy by 500 and Crit Chance by 100 for 10 sec.,T10,,2020-06-15 12:06:24.148299,2020-06-15 12:06:24.148299,9-UT,13,109,NULL,2
370,Guardian Knight Insignia,"[Guardian Shield] Upon activation, removes negative effects on self, and DEF boost is increased by 20%.",T10,,2020-06-15 12:06:33.77561,2020-06-15 12:06:33.77561,9-UT,13,109,NULL,3
371,Mittens,"[Vow of Knights] Upon activation, heals HP by 2% of Max HP, and increases own P.DEF by 20% for 5 sec.",T10,,2020-06-15 12:06:40.480633,2020-06-15 12:06:40.480633,9-UT,13,109,NULL,4
372,Phoenix Lantern,"[Fire Needle] Each hit reduces the target's Mana by 100. Upon every use, increases DMG by 10%. This effect can be stacked up to max 10 times.",T10,,2020-06-15 12:06:52.165656,2020-06-15 12:06:52.165656,9-UT,14,109,NULL,1
373,Flamel's Elixir,[Fire Ball] Reduces Mana Cost by 1 and increases DMG by 20%.,T10,,2020-06-15 12:06:59.14288,2020-06-15 12:06:59.14288,9-UT,14,109,NULL,2
374,Tome of Purgatory,"[Fire Rain] Increases DMG by 20%. Upon Critical Hit on an enemy with 5 or more stacks of Ember, Cooldown will be reduced by {0}%. Upon killing an enemy with this Skill, Cooldown will be reduced by an additional {1}%.",T10,,2020-06-15 12:07:05.996218,2020-06-15 12:07:05.996218,9-UT,14,109,NULL,3
375,Introduction to Red Witch Spells,[Flame Diffusion] Ember becomes irremovable and causes the target to take 1% increased M.DMG per stack.,T10,,2020-06-15 12:07:13.668625,2020-06-15 12:07:13.668625,9-UT,14,109,NULL,4
376,Teeth-mark Bullet,"[Target will be Eliminated.] Reduces Cooldown by 3 sec, and upon every hit, reduces the target's Mana by 20.",T10,,2020-06-15 12:07:58.331134,2020-06-15 12:07:58.331134,9-UT,15,109,NULL,1
377,Cold Barrage,[Struggle is Meaningless] Reduces Mana Cost by 1 and has a 10% chance to freeze target for 3 sec upon every strike.,T10,,2020-06-15 12:08:05.503749,2020-06-15 12:08:05.503749,9-UT,15,109,NULL,2
378,Pendant of Memories,[Even Gods shall Die] Gains immunity to CC during skill activation and DMG is increased by 20%.,T10,,2020-06-15 12:08:11.684553,2020-06-15 12:08:11.684553,9-UT,15,109,NULL,3
379,Carousel Music Box,[Hunting Preparation] Increases ATK boost by 20%. Hunting Dog's Fang Mark becomes irremovable.,T10,,2020-06-15 12:08:16.9102,2020-06-15 12:08:16.9102,9-UT,15,109,NULL,4
380,Lakeside Banquet,[Judgment Upon Them!] Increases DMG by 50% and heals additional HP equal to 1% of the healed ally's Max HP.,T10,,2020-06-15 12:08:25.72868,2020-06-15 12:08:25.72868,9-UT,16,109,NULL,1
381,Traditional Bracelet,"[Grant Me Strength!] Decreases Cooldown by 5 sec, and increases Heal Rate & Mana Recovery by 20%.",T10,,2020-06-15 12:08:31.405753,2020-06-15 12:08:31.405753,9-UT,16,109,NULL,2
382,Dagger of Sorcery,"[May Their Agony End!] Increases DMG by 20%. If this Skill kills an enemy, it will cast once more.",T10,,2020-06-15 12:08:37.31182,2020-06-15 12:08:37.31182,9-UT,16,109,NULL,3
383,Tome of the Dragon,[Might of the Ancestors!] Increases shield amount by 20% and applies shield to all allies.,T10,,2020-06-15 12:08:43.427715,2020-06-15 12:08:43.427715,9-UT,16,109,NULL,4
384,Authority of Corruption,[Judgement Blade] Increases DMG by 20% and dispels positive effect from the target.,T10,,2020-06-15 12:10:21.056836,2020-06-15 15:07:23.005153,9-UT,90,109,NULL,1
385,Faint Lifeforce,"[Doom] Increases DMG by 20%, and changes the number of pulled enemies to 2 during [Dark Lord] state.",T10,,2020-06-15 12:10:25.645993,2020-06-15 15:07:39.150398,9-UT,90,109,NULL,2
386,Traveler's Portrait,[Advent of the Dark Lord] Increases DMG dealt to Non-Hero enemies by 12% and Crit DMG by 80% during [Dark Lord] state.,T10,,2020-06-15 12:10:35.881369,2020-06-15 15:07:55.849515,9-UT,90,109,NULL,3
387,Twisted Tear,"[One Fallen to Darkness] Changes the max number of stacks to 60, and normal attacks have 35% chance of stacking additional [Dark Energy].",T10,,2020-06-15 12:10:39.296711,2020-06-15 15:08:11.312666,9-UT,90,109,NULL,4
388,Chest of Ziltrion,"[Penetration] Increases ACC by 750, and CC ACC by 300 for the duration of skill.",T10,,2020-06-15 12:10:47.405954,2020-06-15 12:10:47.405954,9-UT,17,109,NULL,1
389,Shield of Resolution,[Will to Win] Increases DMG by 50% and P.Weakness of the target by 10% for 10 sec.,T10,,2020-06-15 12:10:54.280305,2020-06-15 12:10:54.280305,9-UT,17,109,NULL,2
390,Aura of Protection,[Steel Fortress] Mana cost is reduced by 1 and jump attack's Stun duration is increased by 1 sec.,T10,,2020-06-15 12:11:00.171092,2020-06-15 12:11:00.171092,9-UT,17,109,NULL,3
391,Ring of Ziltrion,[Spearhead] Increases DEF boost by 50%. All allies have their P.Crit Resistance increased by 100.,T10,,2020-06-15 12:11:05.888321,2020-06-15 12:11:05.888321,9-UT,17,109,NULL,4
392,Vow of Black Moon,[Dark Rampage] Dispels all negative effects from self and reduces Cooldown by 1 sec.,T10,,2020-06-15 12:11:19.101238,2020-06-15 12:11:19.101238,9-UT,18,109,NULL,1
393,Unbreakable Bracelet,[Black Shackle] Increases DMG by 50% and increases M.Weakness of the target by 10% for 10 sec.,T10,,2020-06-15 12:11:26.654893,2020-06-15 12:11:26.654893,9-UT,18,109,NULL,2
394,Eye of Shadows,[Shadow Wave] DMG is increased by 50% and Blind duration is increased by 2 sec.,T10,,2020-06-15 12:11:32.069739,2020-06-15 12:11:32.069739,9-UT,18,109,NULL,3
395,Black Crown,"[Black Stain] Increases the Range of normal attacks by 20%, each hit increasing DMG by 2%. This effect can be stacked up to max 10 times.",T10,,2020-06-15 12:11:37.610306,2020-06-15 12:11:37.610306,9-UT,18,109,NULL,4
396,Bracelet of Elidora,[This Will Hurt!] Increases Heal Rate of allies within range by 20% for 4 sec and reduces Heal Rate of hit enemies by 50% for 4 sec.,T10,,2020-06-15 12:11:49.001994,2020-06-15 12:11:49.001994,9-UT,19,109,NULL,1
397,Crystal of the Forest,"[On Guard!] Increases DEF Boost by 50%, and increases Crit Chance by 200 for 5 sec.",T10,,2020-06-15 12:11:55.258449,2020-06-15 12:11:55.258449,9-UT,19,109,NULL,2
398,Wind Elemental's Nest,[Hya! Kya! Take This!] Increases ACC by 750 and CC ACC by 300 for the duration of skill.,T10,,2020-06-15 12:12:01.464241,2020-06-15 12:12:01.464241,9-UT,19,109,NULL,3
399,Feather of Wind,[Let Us Challenge Together!] P.DEF Boost is applied to all allies and adds 6% P.DMG Reduction Effect for the duration of Skill.,T10,,2020-06-15 12:12:06.668739,2020-06-15 12:12:06.668739,9-UT,19,109,NULL,4
400,Green Fairy,"[Absorbing Blow] Increases DMG by 20%, and upon killing an enemy, ATK is increased by 20% for 10 sec. ATK increase effect can be stacked up to max 3 times.",T10,,2020-06-15 12:12:16.960937,2020-06-15 12:12:16.960937,9-UT,20,109,NULL,1
401,Succubus's Box,[Nightmare] Increases DMG by 50% and stuns the affected enemy for 2 sec.,T10,,2020-06-15 12:12:23.407638,2020-06-15 12:12:23.407638,9-UT,20,109,NULL,2
402,Seductress Shoes,"[Devil's Prom] Mana cost is reduced by 1, and DMG is increased by 20%.",T10,,2020-06-15 12:12:38.426473,2020-06-15 12:12:38.426473,9-UT,20,109,NULL,3
403,Memory of Dream,[Harvest] Increases ATK boost by 50%. Killing an enemy increases ATK Spd by 20. This effect can be stacked up to max 10 times.,T10,,2020-06-15 12:12:45.446302,2020-06-15 12:12:45.446302,9-UT,20,109,NULL,4
404,Fang of Thirst,[Sweet Blood] Reduces Mana Cost by 1 and increases P.DMG the hit enemy takes by 1%. This effect can be stacked up to max 10 times.,T10,,2020-06-15 12:12:58.152655,2020-06-15 12:12:58.152655,9-UT,21,109,NULL,1
405,Wine of Shivers,[Soaking Blood] Increases DMG of [Soaking Blood] by 50% and reduces Cooldown of [Soaking Blood] by 5 sec.,T10,,2020-06-15 12:13:05.31113,2020-06-15 12:13:05.31113,9-UT,21,109,NULL,2
406,Lipstick of Shame,[Blood Liberation] Increases DMG of [Blood Liberation] by 20% and gains immunity to CC for the duration of [Blood Liberation].,T10,,2020-06-15 12:13:10.908986,2020-06-15 12:13:10.908986,9-UT,21,109,NULL,3
407,Moonlight Piano,[Life Drinker] Increases ATK boost and Max HP boost by 20%. Life Drinker becomes irremovable.,T10,,2020-06-15 12:13:18.635314,2020-06-15 12:13:18.635314,9-UT,21,109,NULL,4
408,This Is My Game,[This Is My Game] Increases DMG by 20% and the number of hits by 1.,T10,,2020-06-15 12:13:30.773133,2020-06-15 12:13:30.773133,9-UT,22,109,NULL,1
409,Indispensable Chess Piece,"[My Turn] The effect of My Turn becomes irremovable, and additionally grants 30 ATK Spd per stack to the ally with the highest ATK.",T10,,2020-06-15 12:13:36.786095,2020-06-15 12:13:36.786095,9-UT,22,109,NULL,2
410,Old Fishing Rod,[Shall I Try My Luck?] Reduces Mana Cost by 1 and increases M.DMG target receives by 10% for 10 sec.,T10,,2020-06-15 12:13:44.416744,2020-06-15 12:13:44.416744,9-UT,22,109,NULL,3
411,Shady Chip,[This Is Not a Trick] Increases ATK and DEF boost by 50%. ATK Spd of self is increased by 20 per stack.,T10,,2020-06-15 12:13:51.21967,2020-06-15 12:13:51.21967,9-UT,22,109,NULL,4
412,Rough Edged Rune Stone,[Purification of Life] Increases Heal Rate by 50% and reduces P.DMG healed allies take by 10% for 15 sec. [Uproar of Naav Gehen] Increases DMG by 50% and reduces enemy's Heal Rate by 10% for 15 sec.,T10,,2020-06-15 12:14:00.112342,2020-06-15 12:14:00.112342,9-UT,82,109,NULL,1
413,Evan's All-Purpose Bag,[Magic Circle of Life] Reduces Mana Cost by 1 and increases ATK of allies within the range of the magic circle by 12%. [Naav Gehen of Gluttony] Reduces Cooldown by 7 sec and reduces ATK Spd of enemies within the range of the magic circle by 120.,T10,,2020-06-15 12:14:06.352127,2020-06-15 12:14:06.352127,9-UT,82,109,NULL,2
414,Navigating Dowsing Pendulum,"[Origin of Life] Upon use, dispels negative effects from self and increaes shield by 20%. [Rampage of Naav Gehen] While using the Skill, Evan gains immunity to CC, and the last hit reduces enemy's All Block Chance by 200 for 10 sec.",T10,,2020-06-15 12:14:12.360745,2020-06-15 12:14:12.360745,9-UT,82,109,NULL,3
415,Naav's First Flask,"[Alchemy of Green] Changes the duration of the P.DMG Reduction effect to 40 sec, and whenever Evan uses a Skill, increases P.DMG all enemies take by 10% for 7 sec.",T10,,2020-06-15 12:14:18.150842,2020-06-15 12:14:18.150842,9-UT,82,109,NULL,4
416,Wild Beast's Leather Belt,"[Destructive Instinct] Upon use, heals own HP by 15%, and for 10 sec, increases M.DMG target receives by 10%.",T10,,2020-06-15 12:14:30.130523,2020-06-15 12:14:30.130523,9-UT,83,109,NULL,1
417,Wild Beast's Choker,[Dawning Despair] Gains Immunity to CC for the skill's duration and increases ATK Spd by 100 for 10 sec.,T10,,2020-06-15 12:14:38.104567,2020-06-15 12:14:38.104567,9-UT,83,109,NULL,2
418,Sealing Binds,[Strike of Doom] DMG is increased by 20% and gains 1 additional stack of Cursed Blood after using the skill.,T10,,2020-06-15 12:14:44.932906,2020-06-15 12:14:44.932906,9-UT,83,109,NULL,3
419,Sculpture of Blood,"[Cursed Blood] At the beginning of first battle, Ezekiel gains 2 stacks of Cursed Blood. While under Fury, DMG dealt to bosses increases by 20%.",T10,,2020-06-15 12:14:50.982502,2020-06-15 12:14:50.982502,9-UT,83,109,NULL,4
420,Shattered Faith,[Light of Doom] Increases Heal Rate and DMG by 20%. The Heal Rate Boost and Reduction effect become irremovable.,T10,,2020-06-15 12:15:22.384362,2020-06-15 15:08:26.88654,9-UT,91,109,NULL,1
421,Blossomed Dream,[Heaven's Vengeance] Increases DMG by 20% and gains immunity to CC while in use.,T10,,2020-06-15 12:15:27.688096,2020-06-15 15:09:06.706017,9-UT,91,109,NULL,2
422,Ring of Allure,"[Tainted Angel] Increases Mana Recovery per sec by 50% and ATK of all allies by 8%. If the target is [Dark Lord Kasel], the ATK Boost effect multiploes by 3 times.",T10,,2020-06-15 12:15:32.046347,2020-06-15 15:09:23.891297,9-UT,91,109,NULL,3
423,Broken Angel's Egg,[Blessing of Doom] Increases the duration of shield by 3 sec and ATK of targets by 30% for the duration of shield.,T10,,2020-06-15 12:15:38.369078,2020-06-15 15:08:52.171241,9-UT,91,109,NULL,4
424,Eye of the Storm Belt,"[Tempest Blade] Reduces Mana Cost by 1 and upon every use, increases DMG by 4%. This effect can be stacked up to max 10 times.",T10,,2020-06-15 12:15:49.941237,2020-06-15 12:15:49.941237,9-UT,84,109,NULL,1
425,Tempting Perfume,[Flashstep] Changes the Mark irremovable and increases ATK by 20% for 10 sec once the enemy with the mark is killed.,T10,,2020-06-15 12:15:56.734678,2020-06-15 12:15:56.734678,9-UT,84,109,NULL,2
426,Immortal Rose,[Bloody Petals] DMG is increased by 20% and dodges all M.ATK during the duration of skill.,T10,,2020-06-15 12:16:02.073692,2020-06-15 12:16:02.073692,9-UT,84,109,NULL,3
427,Sealed Confidential Letter,"[Spell Cutter] Upon activation, increases own ATK Spd by 200 for 4 sec. The duration of the dodge effect increases by 1 sec.",T10,,2020-06-15 12:16:07.99565,2020-06-15 12:16:07.99565,9-UT,84,109,NULL,4
428,Angel's Egg,[Miraculous Light] Increases Heal Rate by 50% and target becomes Immune to DMG for 1 sec.,T10,,2020-06-15 12:17:12.239972,2020-06-15 12:17:12.239972,9-UT,85,109,NULL,1
429,Miraculous Medal,[Blessings of Light] Increases shield amount by 50% and recovers 100 Mana every second for 4 sec.,T10,,2020-06-15 12:17:19.094035,2020-06-15 12:17:19.094035,9-UT,85,109,NULL,2
430,Forgotten Arbiter's Feather,"[Heaven's Vengeance] Target takes 20% increased M.DMG for 10 sec, and Blind duration is increased by 1 sec.",T10,,2020-06-15 12:17:25.48991,2020-06-15 12:17:25.48991,9-UT,85,109,NULL,3
431,Angelic Advent,"[Goddess Grace] Upon activation, dispels all negative effects from the target and increases the target's Heal Rate by 20% for the duration of skill.",T10,,2020-06-15 12:17:30.901237,2020-06-15 12:17:30.901237,9-UT,85,109,NULL,4
432,King of Frost Helmet,[Smash] Reduces the target's ATK by 20% and increases P.DMG target receives by 10% for 10 sec.,T10,,2020-06-15 12:17:40.76089,2020-06-15 12:17:40.76089,9-UT,86,109,NULL,1
433,Fighter's Horn,[Battle Roar] Reduces Mana Cost by 1 and increases targets' Crit DMG by 20% for the duration of Skill.,T10,,2020-06-15 12:17:47.067656,2020-06-15 12:17:47.067656,9-UT,86,109,NULL,2
434,Barbarian Mug,"[Vortex] Increases DMG by 50%, and the last hit increases All DMG the target takes by 8% for 10 sec.",T10,,2020-06-15 12:17:52.848974,2020-06-15 12:17:52.848974,9-UT,86,109,NULL,3
435,Snowdrop Bracelet,"[Enrage] Changes the max numver of stacks to 30 and upon gaining 30 or more stacks, increases own DEF Penetration by 100.",T10,,2020-06-15 12:17:58.03514,2020-06-15 12:18:47.221587,9-UT,86,109,NULL,4
436,Intolerable Feather,"[Quick Strikes] Increases DMG by 50%, and makes the target unable to recover Mana for 2 sec.",T10,,2020-06-15 12:19:13.933088,2020-06-15 12:19:13.933088,9-UT,87,109,NULL,1
437,Silvervine Box,"[Advent of the War God] For the skill's duration, recovers 100 MP every second and stacks 1 [This will hurt!] upon inflicting additional P.DMG.",T10,,2020-06-15 12:19:21.019406,2020-06-15 12:19:21.019406,9-UT,87,109,NULL,2
438,Champion's Laurel Wreath,[Ultimate Punch!] Skill cooldown is reduced by 30% and per each activation DMG is increased by 4%. This effect can be stacked max 10 times.,T10,,2020-06-15 12:19:27.002719,2020-06-15 12:19:27.002719,9-UT,87,109,NULL,3
439,Elastic Bandage of Fighting Spirit,"[This will hurt!] Increases DMG by 50%. Upon activation, a target takes 2% increased P.DMG for 10 sec. This effect can be stacked up to max 6 times.",T10,,2020-06-15 12:19:33.193685,2020-06-15 12:19:33.193685,9-UT,87,109,NULL,4
440,Alpha Leader Badge,[That Is it] Increases DMG by 50% and reduces Cooldown by 1% on upon a Critical Hit.,T10,,2020-06-15 12:19:42.189104,2020-06-15 12:19:42.189104,9-UT,88,109,NULL,1
441,Praise of Dandelion,[I Will Not Stay My Hand] Reduces Cooldown by 4.5 sec and enemy Heal Rate by 20%.,T10,,2020-06-15 12:19:47.10403,2020-06-15 12:19:47.10403,9-UT,88,109,NULL,2
442,Ballas Ruby,[Time for Counterattack] Increases the amount of ATK and DEF Boost by 50% and causes the hit target to take 10% increased P.DMG for 10 sec.,T10,,2020-06-15 12:19:52.497967,2020-06-15 12:19:52.497967,9-UT,88,109,NULL,3
443,Golden Glory,"[Pride of Imperial Knights] Increases ATK Boost by 50%. At the beginning of each battle, increases Crit DMG of self and an ally with the highest ATK besides self by 30% for 20 sec, and increases DMG to Non-Hero enemies by 10%.",T10,,2020-06-15 12:19:57.870545,2020-06-15 12:19:57.870545,9-UT,88,109,NULL,4
444,Worn Army Hat,[I See Through Your Every Move!] Reduces Mana Cost by 1 and increases the duration of blind by 0.8 sec.,T10,,2020-06-15 12:20:09.199252,2020-06-15 12:20:09.199252,9-UT,89,109,NULL,1
445,The Playstarter,"[Shoot You Full of Holes!] Upon using this Skill, Hanus gains 20 Ammo. While Hanus is consuming Ammo to shoot a machine gun, Hanus’ ATK is increased by {1}%. This effect can be stacked up to max 100 times.",T10,,2020-06-15 12:20:15.01667,2020-06-15 12:20:15.01667,9-UT,89,109,NULL,2
446,Mini Hanus,"[Hide If You Can!] Hanus gains immunity to CC for the duration of Skill, and reduces Heal Rate of the hit target by 20% for 5 sec.",T10,,2020-06-15 12:20:20.026515,2020-06-15 12:20:20.026515,9-UT,89,109,NULL,3
447,Medal of Honor,"[I Shall Train You Hard!] At the beginning of a Guild War battle, reduces Mana Cost of Hanus' Skills by 1, only for one Skill use. Also increases all allies' ATK by 10% and Crit DMG by 20% for 10 sec.",T10,,2020-06-15 12:20:27.876625,2020-06-15 12:20:27.876625,9-UT,89,109,NULL,4
448,Funeral Doll,"[Funeral Rites] For 10 sec, reduces the target's CC Resist by 250 and M.Block by 200.",T10,,2020-06-15 12:20:59.891669,2020-06-15 12:20:59.891669,9-UT,23,109,NULL,1
449,Death-imbued Cushion,[Mark of Death] Increases ATK by 5% and Crit DMG by 10% for 20 sec when the marked enemy dies. This effect stacks up to 8 times.,T10,,2020-06-15 12:21:05.310262,2020-06-15 12:21:05.310262,9-UT,23,109,NULL,2
450,Flowers of a Forgotten Dukedom,"[Day of Ruin] DMG is increased by 20% and with every DMG dealt, target's M.DEF is reduced by 5% for 5 sec. This effect can be stacked max 10 times.",T10,,2020-06-15 12:21:11.245924,2020-06-15 12:21:11.245924,9-UT,23,109,NULL,3
451,First Friend Doll,"[Rest in Peace] Upon activation, dispels all negative effects from all allies and reduces All DMG dealt on self by 10% for 10 sec.",T10,,2020-06-15 12:21:17.299888,2020-06-15 12:21:17.299888,9-UT,23,109,NULL,4
452,Colorful Ladle,"[Best Dish] Increases Heal Rate by 20% and gains 1 stack of [Excellent Ingredient] after use. [Juno's Spicy Special] Increases DMG by 20%, and reduces the target's Crit Chance by 250 for 10 sec.",T10,,2020-06-15 12:21:27.824014,2020-06-15 12:21:27.824014,9-UT,24,109,NULL,1
453,The Jar of Happiness,"[Power-up] Increases Mana Recovery Rate by 50% and reduces Cooldown of the target's active skills by 12%. [Help Yourself, Then Get Lost!] Increases Mana Reduction by 50% and stuns the target for 1 second.",T10,,2020-06-15 12:21:33.947771,2020-06-15 12:21:33.947771,9-UT,24,109,NULL,2
454,Suspicious Seasoning Set,[Cook from Hell] Applies healing effects to all allies and reduces Cooldown of Cook from Hell by 1 second.,T10,,2020-06-15 12:21:53.116563,2020-06-15 12:21:53.116563,9-UT,24,109,NULL,3
455,Apron of Honor,"[Open for Business!] Increases DEF boost by 50%. While under [Cook from Hell], reduces ATK Spd of all enemies by 100.",T10,,2020-06-15 12:21:59.32676,2020-06-15 12:21:59.32676,9-UT,24,109,NULL,4
456,Optical Lens - MF002,"[Anti-personnel Laser] Increases DMG by 20% and for 10 sec, increases M.DMG target receives by 25%. [Siege Laser] Increases DMG by 20% and ignores target's P.Block and M.Block.",T10,,2020-06-15 12:22:13.278199,2020-06-15 12:22:13.278199,9-UT,25,109,NULL,1
457,Recording Device KARA-00XX,[Wide-area Cannon] Increases DMG by 50% and reduces ATK Spd of the target by 100 for 10 sec. [Focused Fire] Reduces Cooldown by 2% upon a Crit Hit and recovers 150 Mana.,T10,,2020-06-15 12:22:19.58549,2020-06-15 12:22:19.58549,9-UT,25,109,NULL,2
458,Ancient Power Source,[Release Siege Weapon] Increases DMG by 50% and decreases the target's M.DEF by 1% upon a Crit Hit. M.DEF Reduction Effect can be stacked up to 20 times.,T10,,2020-06-15 12:22:26.698836,2020-06-15 12:22:26.698836,9-UT,25,109,NULL,3
459,Drawing of Ancient Research,[Essence of Technomagic] Increases ATK and DEF boost by 50%. Crit DMG of self is increased by 20%.,T10,,2020-06-15 12:22:33.292025,2020-06-15 12:22:33.292025,9-UT,25,109,NULL,4
460,Crown of Light,[Judgment Blade] Reduces Cooldown by 30% and increases DMG by 4% upon every use. This effect can be stacked up to max 10 times.,T10,,2020-06-15 12:22:51.633233,2020-06-15 12:22:51.633233,9-UT,26,109,NULL,1
461,Emperor's Gauntlet,[Valiant Dash] Increases DMG by 20% and reduces Cooldown by 10% upon a Crit Hit.,T10,,2020-06-15 12:22:57.168076,2020-06-15 12:22:57.168076,9-UT,26,109,NULL,2
462,Proxy's Insignia,"[Proxy of God] Additionally, Dodge Rate is increased by 250, and ATK Spd is increased by 100 for the duration of skill.",T10,,2020-06-15 12:23:03.735011,2020-06-15 12:23:03.735011,9-UT,26,109,NULL,3
463,Lua's Tear,"[Goddess Strike] Increases DEF Boost by 50%, and own DMG dealt to bosses by 12%.",T10,,2020-06-15 12:23:09.604396,2020-06-15 12:23:09.604396,9-UT,26,109,NULL,4
464,Thunderstone Bracelet,[Thunderbolt] Reduces the target's Heal Rate by 30% and the target's Mana by 100 for 10 sec.,T10,,2020-06-15 12:23:21.355321,2020-06-15 12:23:21.355321,9-UT,27,109,NULL,1
465,Thunderbird Mask,[Healing Rain] Absorbs DMG of 200% ATK and creates a shield that grants Immunity to CC for 1 sec when used upon allies with full HP.,T10,,2020-06-15 12:23:27.592219,2020-06-15 12:23:27.592219,9-UT,27,109,NULL,2
466,Skywind Feather Decoration,"[Swift Wind] Mana cost is reduced by 1, and Crit DMG 20% boost effect is added.",T10,,2020-06-15 12:23:54.412331,2020-06-15 12:23:54.412331,9-UT,27,109,NULL,3
467,Skywind Stone,[Chain Lightning] Reduces the target's ATK Spd by 250 and increases M.DMG it takes by 10% for 10 sec.,T10,,2020-06-15 12:24:01.871916,2020-06-15 12:24:01.871916,9-UT,27,109,NULL,4
468,Unused Pipe,"[Mm, You Better Pay Attention!] Increases DMG by 20%. Every time Kibera hits an enemy with normal attacks or [Mm, You Better Pay Attention!] Increases own Crit DMG by 1%. This effect can be stacked up to max 100 times.",T10,,2020-06-15 12:24:11.237672,2020-06-15 12:24:11.237672,9-UT,28,109,NULL,1
469,Jade Ornament,"[Heh, Let's Have Some Fun!] Reduces Mana Cost by 1. [Ha! Full of Openings] After movement, gains immunity to CC for 2 sec.",T10,,2020-06-15 12:24:17.51177,2020-06-15 12:24:17.51177,9-UT,28,109,NULL,2
470,Special Mana Oil,[Say Hello to Death!!] Increases DMG by 20% and gains immunity to CC for the duration of the Skill.,T10,,2020-06-15 12:24:25.218292,2020-06-15 12:24:25.218292,9-UT,28,109,NULL,3
471,Haunted Scroll,"[Three Demonic Swords] Grants effects to all allies depending on the selected sword. [Nocturnal Demonic Sword, Night Sky] - Increases ATK Spd of all allies by 100 for 30 sec. [Umbral Demonic Blade, Dark Shadow] - Reduces All DMG all allies take by 10% for 30 sec. [Darkslayer Demonic Sword, Veil] - Increases ATK of all allies by 10% for 30 sec. If there are 3 or less allies, all effects multiply by 2 times.",T10,,2020-06-15 12:24:50.429525,2020-06-15 12:24:50.429525,9-UT,28,109,NULL,4
472,Lotus of Crimson Crystal,"[Slash, Blade of Judgment!] Increases DMG by 20% and reduces Mana Cost by 1.",T10,,2020-06-15 12:25:01.114311,2020-06-15 12:25:01.114311,9-UT,29,109,NULL,1
473,Remnant of Hobby,"[Disperse, Crystal Haze!] Increases ATK Spd by an additional 100 and DEF Penetration of all allies by 250 for the duration of Skill.",T10,,2020-06-15 12:25:13.728667,2020-06-15 12:25:13.728667,9-UT,29,109,NULL,2
474,Reminiscence of Escape,"[Bloom, Crimson Flower!] Decreases Cooldown by 30%, and gaining 1 stack of [Arcane Crystal Energy] has a 40% chance to add 3 additional stacks.",T10,,2020-06-15 12:25:24.038319,2020-06-15 12:25:24.038319,9-UT,29,109,NULL,3
475,Moment of Peace,[End to Evil Deeds!] Increases Crit Chance by an additional 250 and the effect of the duration of CC increase changes to 40%.,T10,,2020-06-15 12:25:30.578718,2020-06-15 12:25:30.578718,9-UT,29,109,NULL,4
476,Water Dragon Scale,"[Healing Droplets] Increases Heal Rate by 50%, and for 10 sec, increases the target's M.Block by 200.",T10,,2020-06-15 12:25:41.318367,2020-06-15 12:25:41.318367,9-UT,30,109,NULL,1
477,Oasis Crystal,[Bubble Shield] Reduces Cooldown by 12% and dispels Negative Effects from the target.,T10,,2020-06-15 12:25:46.448753,2020-06-15 12:25:46.448753,9-UT,30,109,NULL,2
478,Papyrus of the Flow,[Festival of the Flow] Whirlpool effect targets 2 enemies and all allies recover additional 500 mana.,T10,,2020-06-15 12:25:51.413767,2020-06-15 12:25:51.413767,9-UT,30,109,NULL,3
479,Tear of God Dragon,[Blessing of the Water Dragon] Increases DEF boost by 50%. All allies recover Mana by 40 every sec.,T10,,2020-06-15 12:25:56.639723,2020-06-15 12:25:56.639723,9-UT,30,109,NULL,4
480,Cudgel Bullet,"[Rapid Fire] Increases DMG by 50%, and recovers 200 mana on critical hit",T10,,2020-06-15 12:26:05.618078,2020-06-15 12:26:05.618078,9-UT,31,109,NULL,1
481,Special Gas Mask,[Smoke Bomb] Reduces Cooldown by 30% and increases blind duration by 1 sec.,T10,,2020-06-15 12:26:12.092456,2020-06-15 12:26:12.092456,9-UT,31,109,NULL,2
482,Goblincraft Special High-Density Gunpowder,[Glue Bomb] DMG is increased by 50% and reduces the Heal Rate of the hit target by 20% for 7 sec.,T10,,2020-06-15 12:26:23.60783,2020-06-15 12:26:23.60783,9-UT,31,109,NULL,3
483,Bada Boom Cannonball,[Load Cannon] Reduces Mana of hit enemies by 400. The first strike in a battle will activate [Load Cannon].,T10,,2020-06-15 12:26:30.203116,2020-06-15 12:26:30.203116,9-UT,31,109,NULL,4
484,Anklet of Oasis,"[Whisper of Sand] Makes the effect irremovable, and recovers Mana by 140 upon Critical Hit.",T10,,2020-06-15 12:27:37.306531,2020-06-15 12:27:37.306531,9-UT,32,109,NULL,1
