id,name,description,image,tier,created_at,updated_at
535,Hidden Blade,DMG is increased by 15% per each enemy on the field,s4l.png,Nyx,2020-06-22 14:52:57.744819,2020-06-22 14:52:57.744819
536,Hidden Blade,There is a 10% chance of dispelling enemy positive effects,s4d.png,Nyx,2020-06-22 14:53:03.551666,2020-06-22 14:53:03.551666
537,Time Fracture,DMG is increased by 40%,s1l.png,Oddy,2020-06-22 14:53:21.323164,2020-06-22 14:53:21.323164
538,Time Fracture,Cooldown is reduced by 1.5 sec,s1d.png,Oddy,2020-06-22 14:53:35.649184,2020-06-22 14:53:35.649184
539,Time Fragments,Target changes to 2 random enemies,s2l.png,Oddy,2020-06-22 14:53:54.874905,2020-06-22 14:53:54.874905
540,Time Fragments,"While in cooldown, auto-attacks will reduce the cooldown of 'Time Fragments' by 1 sec",s2d.png,Oddy,2020-06-22 14:54:01.426223,2020-06-22 14:54:01.426223
541,Time Distortion,Increases Mana Cost by 2 and fully recovers Mana for all allies,s3l.png,Oddy,2020-06-22 14:54:15.469053,2020-06-22 14:54:15.469053
542,Time Distortion,When there are 5 or more enemies, increases DMG by 100%. Hit Enemies take extra 50% DMG for 10 sec,s3d.png,Oddy,2020-06-22 14:54:26.362398,2020-06-22 14:54:26.362398
543,Clock Magic,Changes the instances of gaining extra DMG from using the skill to 3 times,s4l.png,Oddy,2020-06-22 14:54:35.393535,2020-06-22 14:54:35.393535
544,Clock Magic,Changes the chance to Petrify to 40%,s4d.png,Oddy,2020-06-22 14:54:41.797036,2020-06-22 14:54:41.797036
545,Card of Death - Carta,For 10 sec, target takes 25% increased M.DMG,s1l.png,Ophelia,2020-06-22 14:55:19.456189,2020-06-22 14:55:19.456189
546,Card of Death - Carta,Mana cost is reduced by 1,s1d.png,Ophelia,2020-06-22 14:55:25.862146,2020-06-22 14:55:25.862146
547,Card of Love - Elliciad,"Recovers target's mana by 1000",s2l.png,Ophelia,2020-06-22 14:55:36.70095,2020-06-22 14:55:36.70095
548,Card of Love - Elliciad,ATK boost is increased by 40%,s2d.png,Ophelia,2020-06-22 14:55:43.887135,2020-06-22 14:55:43.887135
549,Card of Fortune - Vellekia,Mana cost is increased by 1 orb but DMG is boosted by 100%,s3l.png,Ophelia,2020-06-22 14:55:56.802009,2020-06-22 14:55:56.802009
550,Card of Fortune - Vellekia,Always inflicts a Crit Hit,s3d.png,Ophelia,2020-06-22 14:56:03.599125,2020-06-22 14:56:03.599125
551,Pathfinder of Fate,At the start of each battle, gains the card of [Death]. This card does not have DMG boost effect,s4l.png,Ophelia,2020-06-22 14:56:11.217692,2020-06-22 14:56:11.217692
552,Pathfinder of Fate,At the start of each battle, gains the card of [Love]. This card does not have heal effect,s4d.png,Ophelia,2020-06-22 14:56:17.322456,2020-06-22 14:56:17.322456
553,A Present For You!	/ Now D.I.E!,[A Present for You!] Hit enemy takes 25% increased P.DMG for 10 sec,s1l.png,Pansirone,2020-06-22 14:56:36.029056,2020-06-22 14:56:36.029056
554,A Present For You!	/ Now D.I.E!,[Now D.I.E!] Gains immunity to CC for the duration of the skill,s1d.png,Pansirone,2020-06-22 14:56:43.178861,2020-06-22 14:56:43.178861
555,The Thrill! How Exciting!!,Reduces Mana Cost by 1,s2l.png,Pansirone,2020-06-22 14:56:55.914532,2020-06-22 14:56:55.914532
556,The Thrill! How Exciting!!,Upon activation, HP does not fall below 10% for 5 sec,s2d.png,Pansirone,2020-06-22 14:57:01.487786,2020-06-22 14:57:01.487786
557,"Don't You Dare Run!",Inflicts stun on the hit enemy for 2 sec,s3l.png,Pansirone,2020-06-22 14:57:13.898442,2020-06-22 14:57:13.898442
558,"Don't You Dare Run!",Increases Mana Cost by 2, and changes of targets to 3,s3d.png,Pansirone,2020-06-22 14:57:21.480646,2020-06-22 14:57:21.480646
559,Cruel Delight,Eternal Blaze becomes irremovable,s4l.png,Pansirone,2020-06-22 14:57:33.926119,2020-06-22 14:57:33.926119
560,Cruel Delight,"Attacking the enemy inflicted with 'Eternal Blaze' 70 Mana each hit",s4d.png,Pansirone,2020-06-22 14:57:39.475323,2020-06-22 14:57:39.475323
561,Wedge of Cold Snap,DMG is increased by 40%,s1l.png,Pavel,2020-06-22 14:58:22.849716,2020-06-22 14:58:22.849716
562,Wedge of Cold Snap,In exchange for 1 additional Mana Cost, Freeze duration is boosted by 5 sec,s1d.png,Pavel,2020-06-22 14:58:28.683699,2020-06-22 14:58:28.683699
563,Ice Spear,Mana cost is reduced by 1,s2l.png,Pavel,2020-06-22 14:58:41.912413,2020-06-22 14:58:41.912413
564,Ice Spear,Target changes to the enemy with the highest ATK,s2d.png,Pavel,2020-06-22 14:58:47.835457,2020-06-22 14:58:47.835457
565,Icy Conquest,Mana cost is reduced by 1,s3l.png,Pavel,2020-06-22 14:59:00.834413,2020-06-22 14:59:00.834413
566,Icy Conquest,Gain CC immunity while using said skill,s3d.png,Pavel,2020-06-22 14:59:08.222884,2020-06-22 14:59:08.222884
567,Chill of Early Dawn,"Target's CC resistance is reduced by 250 for 10 sec",s4l.png,Pavel,2020-06-22 14:59:16.019315,2020-06-22 14:59:16.019315
568,Chill of Early Dawn,Frost cannot be dispelled by dispel skills,s4d.png,Pavel,2020-06-22 14:59:21.958809,2020-06-22 14:59:21.958809
569,Collision,Mana cost is reduced by 1,s1l.png,Phillop,2020-06-22 15:10:17.812003,2020-06-22 15:10:17.812003
570,Collision,Cooldown is reduced by 10% per each enemy hit,s1d.png,Phillop,2020-06-22 15:10:24.577177,2020-06-22 15:10:24.577177
571,Headbutt,Deals extra P.DMG equal to 10% of max HP,s2l.png,Phillop,2020-06-22 15:10:35.374647,2020-06-22 15:10:35.374647
572,Headbutt,Effect changes to a 3 sec Stun to nearby enemies,s2d.png,Phillop,2020-06-22 15:10:42.777836,2020-06-22 15:10:42.777836
573,Earth Incarnate,Deals 1% of Max HP as DMG per sec to nearby enemies,s3l.png,Phillop,2020-06-22 15:10:53.777041,2020-06-22 15:10:53.777041
574,Earth Incarnate,Stuns nearby enemies for 3 sec,s3d.png,Phillop,2020-06-22 15:10:58.17634,2020-06-22 15:10:58.17634
575,Destroy Armor,Enemies with 5 stacks take 1% extra P.DMG based off Max HP per attack,s4l.png,Phillop,2020-06-22 15:11:07.839985,2020-06-22 15:11:07.839985
576,Destroy Armor,Upon attack, dispel all positive effects and target receives 20% increased P.DMG for 20 sec. Has a cooldown of 20 sec,s4d.png,Phillop,2020-06-22 15:11:12.755035,2020-06-22 15:11:12.755035
577,Vital Strike,"light"": ""Stun duration is increased by 2 sec",s1l.png,Priscilla,2020-06-22 15:11:36.038155,2020-06-22 15:11:36.038155
578,Vital Strike,No longer Crits unconditionally, and Crit DMG is increased by 150%.,s1d.png,Priscilla,2020-06-22 15:11:39.893794,2020-06-22 15:11:39.893794
579,Coordination,Crit DMG is increased by 80%,s2l.png,Priscilla,2020-06-22 15:11:49.640722,2020-06-22 15:11:49.640722
580,Coordination,"While in Co-Op state, auto attacks increase the target's received DMG from all sources by 30%",s2d.png,Priscilla,2020-06-22 15:11:54.75058,2020-06-22 15:11:54.75058
581,Turbulent Dance,Upon a Crit hit, cooldown is reduced by 10%,s3l.png,Priscilla,2020-06-22 15:12:06.695917,2020-06-22 15:12:06.695917
582,Turbulent Dance,When there is only 1 enemy, DMG is increased by 100%,s3d.png,Priscilla,2020-06-22 15:12:24.333132,2020-06-22 15:12:24.333132
583,Weapon Mastery,ATK boost is increased by 40%,s4l.png,Priscilla,2020-06-22 15:12:33.918613,2020-06-22 15:12:33.918613
584,Weapon Mastery,Crit Chance is increased by 250,s4d.png,Priscilla,2020-06-22 15:12:37.42221,2020-06-22 15:12:37.42221
585,Release! Ultrasonic Wave!,Increases mana cost by 1 and dispels positiv effects from the target,s1l.png,Rehartna,2020-06-22 15:13:02.078768,2020-06-22 15:13:02.078768
586,Release! Ultrasonic Wave!,Reduces DEF Penetration of the hit target by 250 for 10 sec,s1d.png,Rehartna,2020-06-22 15:13:07.453351,2020-06-22 15:13:07.453351
587,Crystal Clear, Matimaruma!,Reduces mana cost by 1,s2l.png,Rehartna,2020-06-22 15:13:18.295488,2020-06-22 15:13:18.295488
588,Crystal Clear, Matimaruma!,For the Duration of the skill, enemies within range take 25% increased P.DMG,s2d.png,Rehartna,2020-06-22 15:13:24.670283,2020-06-22 15:13:24.670283
589,"You've Never Seen a Weapon Like This!",The effect applies to 6 allies,s3l.png,Rehartna,2020-06-22 15:13:39.994016,2020-06-22 15:13:39.994016
590,"You've Never Seen a Weapon Like This!",Reduces Cooldown by 7 sec,s3d.png,Rehartna,2020-06-22 15:13:45.034221,2020-06-22 15:13:45.034221
591,Battle March Melody,At the beginning of each battle, recovers own mana by 1000,s4l.png,Rehartna,2020-06-22 15:13:53.285853,2020-06-22 15:13:53.285853
592,Battle March Melody,Each stack increases Crit DMG of all allies by 12%,s4d.png,Rehartna,2020-06-22 15:13:56.482705,2020-06-22 15:13:56.482705
593,Float Like a Butterfly,Mana cost is increased by 1 and Wound stack max is changed to 10. Deals 150% of ATK as extra DMG to enemies with 10 Wounds,s1l.png,Reina,2020-06-22 15:19:12.92942,2020-06-22 15:19:12.92942
594,Float Like a Butterfly,Cooldown is removed,s1d.png,Reina,2020-06-22 15:19:19.58821,2020-06-22 15:19:19.58821
595,Sharp End,Mana cost is reduced by 1,s2l.png,Reina,2020-06-22 15:19:32.720272,2020-06-22 15:19:32.720272
596,Sharp End,In exchange for 1 additional Mana Cost, Crit Chance effect is changed to a 100% Crit DMG boost. Also gains a 25% DMG boost towards Bosses,s2d.png,Reina,2020-06-22 15:19:37.186782,2020-06-22 15:19:37.186782
597,Shooting Star,"Each crit boosts the last attack's DMG by 10%",s3l.png,Reina,2020-06-22 15:19:55.082962,2020-06-22 15:19:55.082962
598,Shooting Star,Gain immunity to all DMG while using skill,s3d.png,Reina,2020-06-22 15:20:00.323871,2020-06-22 15:20:00.323871
599,Lucky Child,Per each stack, DMG is increased by 4% to enemies other than heroes,s4l.png,Reina,2020-06-22 15:20:14.257851,2020-06-22 15:20:14.257851
600,Lucky Child,When there are 5 or more stacks, takes 20% reduced P.DMG and M.DMG,s4d.png,Reina,2020-06-22 15:20:18.018952,2020-06-22 15:20:18.018952
601,Healing Soul,Mana Cost is increased by 1 and skill effect range changes to all allies,s1l.png,Rephy,2020-06-22 16:00:47.919685,2020-06-22 16:00:47.919685
602,Healing Soul,Each heal has a 20% chance to remove negative effects,s1d.png,Rephy,2020-06-22 16:00:54.117603,2020-06-22 16:00:54.117603
603,Salvation,Mana Cost is increased by 1 and skill effect range changes to all allies,s2l.png,Rephy,2020-06-22 16:01:06.686966,2020-06-22 16:01:06.686966
604,Salvation,Each heal has a 20% chance to remove negative effects,s2d.png,Rephy,2020-06-22 16:01:12.062618,2020-06-22 16:01:12.062618
605,Soulrush,Mana cost is reduced by 1,s3l.png,Rephy,2020-06-22 16:01:24.103554,2020-06-22 16:01:24.103554
606,Soulrush,"Increases M.DEF by additional 10% of the caster's M.DEF",s3d.png,Rephy,2020-06-22 16:01:28.488887,2020-06-22 16:01:28.488887
607,Spiritual Tuning,Each hit removes 250 mana from the target,s4l.png,Rephy,2020-06-22 16:01:37.842276,2020-06-22 16:01:37.842276
608,Spiritual Tuning,In exchange for 1 additional Mana Cost, Silence enemies in range for 1 sec,s4d.png,Rephy,2020-06-22 16:01:41.379939,2020-06-22 16:01:41.379939
609,Tears of Mr. Python!,Mana cost is reduced by 1,s1l.png,Requina,2020-06-22 16:01:54.958121,2020-06-22 16:01:54.958121
610,Tears of Mr. Python!,"Reduces target's mana by 1200",s1d.png,Requina,2020-06-22 16:02:00.030982,2020-06-22 16:02:00.030982
611,Screechy Grass Extract!,If there is 1 enemy, DMG is increased by 100%,s2l.png,Requina,2020-06-22 16:02:11.188754,2020-06-22 16:02:11.188754
612,Screechy Grass Extract!,Stuns the target for 1 sec,s2d.png,Requina,2020-06-22 16:02:15.25568,2020-06-22 16:02:15.25568
613,More! Stronger!,For the duration, auto attack DMG is increased by 100%,s3l.png,Requina,2020-06-22 16:02:24.686232,2020-06-22 16:02:24.686232
614,More! Stronger!,Mana cost is reduced by 1,s3d.png,Requina,2020-06-22 16:02:29.489209,2020-06-22 16:02:29.489209
615,Tickle Tickle Potion!,Tickle Tickle Potion! is stacked 3 at a time,s4l.png,Requina,2020-06-22 16:02:40.975573,2020-06-22 16:02:40.975573
616,Tickle Tickle Potion!,Target takes 20% increased P.DMG,s4d.png,Requina,2020-06-22 16:02:45.923523,2020-06-22 16:02:45.923523
617,Destruction,Target receives 25% increased P.DMG for 10 sec,s1l.png,Ricardo,2020-06-22 16:03:02.816413,2020-06-22 16:03:02.816413
618,Destruction,Deals extra P.DMG equal to 200% of M.DEF,s1d.png,Ricardo,2020-06-22 16:03:13.289399,2020-06-22 16:03:13.289399
619,Divine Protection,In exchange for 1 additional Mana Cost, Ricardo gains 30% DMG resistance to DMG taken due to covering for allies,s2l.png,Ricardo,2020-06-22 16:03:26.410699,2020-06-22 16:03:26.410699
620,Divine Protection,"This skill's effect cannot be dispelled",s2d.png,Ricardo,2020-06-22 16:03:30.935279,2020-06-22 16:03:30.935279
621,Divine Judgment,Stun duration is increased by 2 sec,s3l.png,Ricardo,2020-06-22 16:03:44.131988,2020-06-22 16:03:44.131988
622,Divine Judgment,Mana cost is reduced by 1,s3d.png,Ricardo,2020-06-22 16:03:48.107019,2020-06-22 16:03:48.107019
623,Divine Blessing,M.DEF increase rate is boosted by 40%,s4l.png,Ricardo,2020-06-22 16:03:59.34307,2020-06-22 16:03:59.34307
624,Divine Blessing,Max stack count is boosted to 8,s4d.png,Ricardo,2020-06-22 16:04:04.532629,2020-06-22 16:04:04.532629
625,Penetration Shot,DMG is increased by 40%,s1l.png,Rodina,2020-06-22 16:19:21.151661,2020-06-22 16:19:21.151661
626,Penetration Shot,Gain CC immunity while using said skill,s1d.png,Rodina,2020-06-22 16:19:26.698699,2020-06-22 16:19:26.698699
627,Target Aim,ATK Spd is boosted by 250 for the duration,s2l.png,Rodina,2020-06-22 16:19:38.893085,2020-06-22 16:19:38.893085
628,Target Aim,Mana cost is reduced by 1,s2d.png,Rodina,2020-06-22 16:19:45.14615,2020-06-22 16:19:45.14615
629,Focused Fire,Reduces cooldown by 5% when Critical Hits occur,s3l.png,Rodina,2020-06-22 16:20:32.427974,2020-06-22 16:20:32.427974
630,Focused Fire,Ignores enemy Block,s3d.png,Rodina,2020-06-22 16:20:38.609784,2020-06-22 16:20:38.609784
631,Rapid Shot,If there is 1 enemy, DMG is increased by 100%,s4l.png,Rodina,2020-06-22 16:20:49.597157,2020-06-22 16:20:49.597157
632,Rapid Shot,Enemies hit are stunned for 2 sec,s4d.png,Rodina,2020-06-22 16:20:55.831619,2020-06-22 16:20:55.831619
633,Merciless,Mana cost is reduced by 1,s1l.png,Roi,2020-06-22 16:22:04.623084,2020-06-22 16:22:04.623084
634,Merciless,Target takes 25% increased P.DMG for 10 sec,s1d.png,Roi,2020-06-22 16:22:10.5772,2020-06-22 16:22:10.5772
635,Curtain of Darkness,ATK boost is increased by 40%,s2l.png,Roi,2020-06-22 16:22:23.008784,2020-06-22 16:22:23.008784
636,Curtain of Darkness,Auto attack DMG is boosted by 100% for the duration,s2d.png,Roi,2020-06-22 16:22:26.393348,2020-06-22 16:22:26.393348
637,Blade Claw,In exchange for 1 additional Mana Cost, DMG dealt is increased by 100%,s3l.png,Roi,2020-06-22 16:22:41.328576,2020-06-22 16:22:41.328576
638,Blade Claw,Cooldown is removed,s3d.png,Roi,2020-06-22 16:22:46.453299,2020-06-22 16:22:46.453299
639,Hack,Each attack recovers 300 mana,s4l.png,Roi,2020-06-22 16:22:58.65384,2020-06-22 16:22:58.65384
640,Hack,Has a 50% chance to stack 1 stack of Bleed,s4d.png,Roi,2020-06-22 16:23:04.55459,2020-06-22 16:23:04.55459
641,Halt!,Mana cost is reduced by 1,s1l.png,Scarlet,2020-06-22 16:23:21.282608,2020-06-22 16:23:21.282608
642,Halt!,Dispels all harmful effects on oneself upon use,s1d.png,Scarlet,2020-06-22 16:23:27.12658,2020-06-22 16:23:27.12658
643,Justice Served!,If the target is not a Hero, stuns them for 4 sec,s2l.png,Scarlet,2020-06-22 16:23:37.290034,2020-06-22 16:23:37.290034
644,Justice Served!,"All allies' P.Crit Resistance is increased by 200 for 10 sec",s2d.png,Scarlet,2020-06-22 16:23:42.777498,2020-06-22 16:23:42.777498
645,Sword of Honor!!,Mana cost is reduced by 1,s3l.png,Scarlet,2020-06-22 16:23:57.531855,2020-06-22 16:23:57.531855
646,Sword of Honor!!,Damaged enemies receive 40% reduced heals for 10 sec,s3d.png,Scarlet,2020-06-22 16:24:02.76464,2020-06-22 16:24:02.76464
647,Goddess of War,Crit Resistance increases to 300,s4l.png,Scarlet,2020-06-22 16:24:11.635038,2020-06-22 16:24:11.635038
648,Goddess of War,Stun duration lasts for 2 more sec when there is only one enemy,s4d.png,Scarlet,2020-06-22 16:24:19.820517,2020-06-22 16:24:19.820517
649,Arrow Rain,DMG is increased by 40%,s1l.png,Selene,2020-06-22 16:24:46.954963,2020-06-22 16:24:46.954963
650,Arrow Rain,There is a 20% chance to inflict Stun for 2 sec,s1d.png,Selene,2020-06-22 16:24:52.422317,2020-06-22 16:24:52.422317
651,Rush,Ignores DEF when there is only 1 enemy,s2l.png,Selene,2020-06-22 16:25:20.915111,2020-06-22 16:25:20.915111
652,Rush,Makes the enemy flinch for 0.5 sec,s2d.png,Selene,2020-06-22 16:25:24.921907,2020-06-22 16:25:24.921907
653,Moonlight Flash,Reduces cooldown by 3 sec,s3l.png,Selene,2020-06-22 16:25:36.924887,2020-06-22 16:25:36.924887
654,Moonlight Flash,Ignores enemy Block,s3d.png,Selene,2020-06-22 16:25:40.957878,2020-06-22 16:25:40.957878
655,Moonlight Arrow,Max stack number is changed to 5,s4l.png,Selene,2020-06-22 16:25:57.844415,2020-06-22 16:25:57.844415
656,Moonlight Arrow,Auto attack range is boosted by 20%,s4d.png,Selene,2020-06-22 16:26:07.277855,2020-06-22 16:26:07.277855
657,Mysterious Sword - Falling Petals / Mysterious Sword - Blossom,"[Mysterious Sword - Falling Petals] - Mana cost is reduced by 1. [Mysterious Sword - Blossom] - Hit enemies' heal rate is reduced by 50% for 5 sec",s1l.png,Seria,2020-06-22 16:26:33.460217,2020-06-22 16:26:33.460217
658,Mysterious Sword - Falling Petals / Mysterious Sword - Blossom,"[Mysterious Sword - Falling Petals] - Target takes 25% increased M.DMG for 10 sec. [Mysterious Sword - Blossom] - Mana cost is increased by 1, and Ignores enemy's DEF",s1d.png,Seria,2020-06-22 16:26:40.784569,2020-06-22 16:26:40.784569
659,Blood Scattering Blade,Reduces Mana Cost by 1,s2l.png,Seria,2020-06-22 16:26:51.700036,2020-06-22 16:26:51.700036
660,Blood Scattering Blade,Upon each DMG dealt, recovers 200 Mana,s2d.png,Seria,2020-06-22 16:26:57.800891,2020-06-22 16:26:57.800891
661,Red Moon Blade,Dispels positive effects of all enemies in range,s3l.png,Seria,2020-06-22 16:27:08.368019,2020-06-22 16:27:08.368019
662,Red Moon Blade,Increases Mana Cost by 1 and ignores DEF when attacking Non-Hero enemies,s3d.png,Seria,2020-06-22 16:27:14.881774,2020-06-22 16:27:14.881774
663,Cold-Blooded Witch,Takes 0.7% reduced DMG per stack,s4l.png,Seria,2020-06-22 16:27:24.723067,2020-06-22 16:27:24.723067
664,Cold-Blooded Witch,When the battle starts, increases DMG to Non-Hero enemies by 25% for 200 sec,s4d.png,Seria,2020-06-22 16:27:28.4127,2020-06-22 16:27:28.4127
665,Curse of Petrification,Cooldown is reduced by 3 sec,s1l.png,Shamilia,2020-06-22 16:29:08.629794,2020-06-22 16:29:08.629794
666,Curse of Petrification,Reduces 500 MP of the enemy that took the DMG,s1d.png,Shamilia,2020-06-22 16:29:15.49133,2020-06-22 16:29:15.49133
667,Curse of Time,Mana cost is reduced by 1,s2l.png,Shamilia,2020-06-22 16:29:28.787037,2020-06-22 16:29:28.787037
668,Curse of Time,Dispels positive effects from the target,s2d.png,Shamilia,2020-06-22 16:29:33.572095,2020-06-22 16:29:33.572095
669,Curse of Pain,Target takes 25% increased M.DMG for 10 sec,s3l.png,Shamilia,2020-06-22 16:29:54.39525,2020-06-22 16:29:54.39525
670,Curse of Pain,DMG is increased by 40%,s3d.png,Shamilia,2020-06-22 16:30:01.082048,2020-06-22 16:30:01.082048
671,The Vessel of Curses,Shield is increased by 80%,s4l.png,Shamilia,2020-06-22 16:30:10.338785,2020-06-22 16:30:10.338785
672,The Vessel of Curses,The Vessel of Curses duration is increased by 20 sec, and becomes dispellable,s4d.png,Shamilia,2020-06-22 16:30:14.341227,2020-06-22 16:30:14.341227
673,"Green Nature's Melody",Heals 15% HP of all allies when used,s1l.png,Shea,2020-06-22 16:30:32.46728,2020-06-22 16:30:32.46728
674,"Green Nature's Melody",Increases Crit Resistance of all allies by 250 for 8 seconds,s1d.png,Shea,2020-06-22 16:30:38.125186,2020-06-22 16:30:38.125186
675,"Blue Wind's Song",Heals 500 MP of all allies when used,s2l.png,Shea,2020-06-22 16:31:24.633738,2020-06-22 16:31:24.633738
676,"Blue Wind's Song",Increases ATK Spd of all allies by 250 for 8 seconds,s2d.png,Shea,2020-06-22 16:31:30.542046,2020-06-22 16:31:30.542046
677,Dance of Red Passion,ATK Boost is increased by 40%,s3l.png,Shea,2020-06-22 16:31:42.829004,2020-06-22 16:31:42.829004
678,Dance of Red Passion,All enemies take 15% more DMG for 8 seconds,s3d.png,Shea,2020-06-22 16:31:47.481044,2020-06-22 16:31:47.481044
679,Trance,Increases Heal rate of Trance by 100%,s4l.png,Shea,2020-06-22 16:31:57.362083,2020-06-22 16:31:57.362083
680,Trance,If a skill is used when there are 3 Trance stacks, inflicts M.DMG to enemies instead of healing allies, and reduces all DEF by 10% for 10 sec,s4d.png,Shea,2020-06-22 16:32:00.757361,2020-06-22 16:32:00.757361
681,Lightning Strike!,Mana cost is reduced by 1,s1l.png,Sonia,2020-06-22 16:32:19.216819,2020-06-22 16:32:19.216819
682,Lightning Strike!,Stun chance is increased by 10%,s1d.png,Sonia,2020-06-22 16:32:24.195189,2020-06-22 16:32:24.195189
683,Power of Lightning!,ATK and DEF boosts are increased by 40%,s2l.png,Sonia,2020-06-22 16:32:47.644889,2020-06-22 16:32:47.644889
684,Power of Lightning!,Additional DMG effect applies to all enemies,s2d.png,Sonia,2020-06-22 16:32:52.716278,2020-06-22 16:32:52.716278
685,Electric Explosion!,While in use, gain immunity to CC,s3l.png,Sonia,2020-06-22 16:33:01.036018,2020-06-22 16:33:01.036018
686,Electric Explosion!,Stun duration is increased by 2 sec,s3d.png,Sonia,2020-06-22 16:33:08.40221,2020-06-22 16:33:08.40221
687,Shock,Shock duration is increased by 2 sec,s4l.png,Sonia,2020-06-22 16:33:16.829615,2020-06-22 16:33:16.829615
688,Shock,"Increased M.DMG taken' effect changes to 'Increased P. and M. DMG taken'",s4d.png,Sonia,2020-06-22 16:33:21.50116,2020-06-22 16:33:21.50116
689,BOOM! Here Goes!,The All Block Chance Reduction effect on the target becomes irremovable,s1l.png,Taily,2020-06-22 16:33:37.079033,2020-06-22 16:33:37.079033
690,BOOM! Here Goes!,Reduces Mana Cost by 1,s1d.png,Taily,2020-06-22 16:33:41.369455,2020-06-22 16:33:41.369455
691,Protection! Was dat Lucky Stone?,While charging energy, Taily gains immunity to All DMG,s2l.png,Taily,2020-06-22 16:33:52.72459,2020-06-22 16:33:52.72459
692,Protection! Was dat Lucky Stone?,Reduces Mana Cost by 1,s2d.png,Taily,2020-06-22 16:33:58.293932,2020-06-22 16:33:58.293932
693,Charge! Knight Commander Power!,When there is 1 enemy, increases stack gain of [Power of da Shuti Tribe] by 3 times,s3l.png,Taily,2020-06-22 16:34:17.429199,2020-06-22 16:34:17.429199
694,Charge! Knight Commander Power!,Gains immunity to CC for the duration of Skill,s3d.png,Taily,2020-06-22 16:34:22.228534,2020-06-22 16:34:22.228534
695,Blessing of da Shuti Tribe!,Reduces ATK of the hit target by 20% for 3 sec,s4l.png,Taily,2020-06-22 16:34:30.756499,2020-06-22 16:34:30.756499
696,Blessing of da Shuti Tribe!,"Upon hitting an enemy at the Arena, Taily deals additional P.DMG equal to 2% of the target's Max HP. This effect does not inflict a Crit Hit, but its DMG increases proportionally to DEF Penetration",s4d.png,Taily,2020-06-22 16:34:37.504825,2020-06-22 16:34:37.504825
697,Target Sighted,"Reduces the target's Heal Rate by 30%",s1l.png,Tanya,2020-06-22 16:34:59.663666,2020-06-22 16:34:59.663666
698,Target Sighted,"For 10 sec, target's P.Crit resistance is reduced by 250",s1d.png,Tanya,2020-06-22 16:35:04.762777,2020-06-22 16:35:04.762777
699,Blade Tornado,If there is 1 enemy, DMG is increased by 100%,s2l.png,Tanya,2020-06-22 16:35:16.671685,2020-06-22 16:35:16.671685
700,Blade Tornado,Recovers 200 mana upon a Crit hit,s2d.png,Tanya,2020-06-22 16:35:22.91059,2020-06-22 16:35:22.91059
701,Whisper of Death,Mana cost is increased by 1 orb but DMG is boosted by 100%,s3l.png,Tanya,2020-06-22 16:35:35.420799,2020-06-22 16:35:35.420799
702,Whisper of Death,Cooldown is reduced by 5 sec,s3d.png,Tanya,2020-06-22 16:35:42.066906,2020-06-22 16:35:42.066906
703,Silent Ambush,Increases additional DMG against non-Hero enemies by 100%,s4l.png,Tanya,2020-06-22 16:35:51.343513,2020-06-22 16:35:51.343513
704,Silent Ambush,Increases Silence duration by 0.5 sec,s4d.png,Tanya,2020-06-22 16:35:54.805376,2020-06-22 16:35:54.805376
705,Final Crash,If there is 1 enemy, DMG is increased by 100%,s1l.png,Theo,2020-06-22 16:36:12.939032,2020-06-22 16:36:12.939032
706,Final Crash,Cooldown is reduced by 2 sec,s1d.png,Theo,2020-06-22 16:36:17.061971,2020-06-22 16:36:17.061971
707,God of Lightning,Mana cost is reduced by 1,s2l.png,Theo,2020-06-22 16:36:28.227757,2020-06-22 16:36:28.227757
708,God of Lightning,DMG taken while in Lightning God state is increased by 30% but ATK increase rate is increased by 100%,s2d.png,Theo,2020-06-22 16:36:35.228589,2020-06-22 16:36:35.228589
709,Lightning Explosion,DMG is increased by 40%,s3l.png,Theo,2020-06-22 16:36:47.053688,2020-06-22 16:36:47.053688
710,Lightning Explosion,Stun duration is increased by 1 sec,s3d.png,Theo,2020-06-22 16:36:54.351141,2020-06-22 16:36:54.351141
711,For Jane,DMG is increased by 40%,s4l.png,Theo,2020-06-22 16:37:00.914529,2020-06-22 16:37:00.914529
712,For Jane,Stun duration is increased by 0.2 sec,s4d.png,Theo,2020-06-22 16:37:06.023215,2020-06-22 16:37:06.023215
713,This will hurt a little!,DMG is increased by 100% when there is 1 enemy,s1l.png,Veronica,2020-06-22 16:38:14.045959,2020-06-22 16:38:14.045959
714,This will hurt a little!,Number of targets changes to 2,s1d.png,Veronica,2020-06-22 16:38:19.471198,2020-06-22 16:38:19.471198
715,Let me help you,After the beginning of the first battle, changes the DMG Boost effect against Bosses to 25% for 3 Skill uses,s2l.png,Veronica,2020-06-22 16:38:29.998805,2020-06-22 16:38:29.998805
716,Let me help you,Reduces cooldown by 5 sec,s2d.png,Veronica,2020-06-22 16:38:36.114363,2020-06-22 16:38:36.114363
717,Get out of my sight!,Increases Mana Cost by 1 and DMG by 100%,s3l.png,Veronica,2020-06-22 16:38:58.33427,2020-06-22 16:38:58.33427
718,Get out of my sight!,Target takes increased M.DMG and P.DMG,s3d.png,Veronica,2020-06-22 16:39:02.688766,2020-06-22 16:39:02.688766
719,"Top Financier's Knowledge","Recovers the caster's MP by 2 orbs when activated",s4l.png,Veronica,2020-06-22 16:39:12.706991,2020-06-22 16:39:12.706991
